Year,Week_x,Day,Date,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,TEAM_x,Year ,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,TEAM_Losing Team,Year _Losing Team,W-L-T_Losing Team,Power Index FPI_Losing Team,Power Index RK_Losing Team,Power Index TREND_Losing Team,Power Index OFF_Losing Team,Power Index DEF_Losing Team,Power Index ST_Losing Team,Ranks SOS_Losing Team,Ranks REM SOS_Losing Team,Ranks AVGWP_Losing Team,Week2,Home_Team,FinalName_538_Winner,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,Before Week_538_Winner,Year_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,FinalName_538_Loser,DIVISION_538_Loser,ELO WITH QB_538_Loser,ELO CHANGE_538_Loser,CURRENT QB ADJ_538_Loser,Points_Diff_538_Loser,Playoffs_Prob_538_Loser,Division_Prob_538_Loser,Bye_Prob_538_Loser,SB_Prob_538_Loser,REAL_WINS2_538_Loser,REAL_LOSSES2_538_Loser,REAL_TIES_538_Loser,Before Week_538_Loser,Year_538_Loser,PROJ_WINS4_538_Loser,PROJ_LOSS4_538_Loser,TEAM_y,Abbr_RDBMS_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,Week_y,TEAM,Abbr_RDBMS_Loser,EPA/play_RDBMS_Loser,OVR_SUCCESS_RATE_RDBMS_Loser,Dropback EPA_RDBMS_Loser,DROPBACK_SR_RDBMS_Loser,Rush EPA_RDBMS_Loser,RUN_SR_RDBMS_Loser,Week,RK_FO_WEEKLY_Winner,Team_FO_WEEKLY_Winner,Abbr_FO_WEEKLY_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,RANK_FO_WEEKLY_Winner,W-L_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,OFF. RANK_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,DEF. RANK_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,S.T. RANK_FO_WEEKLY_Winner,WEEK_FO_WEEKLY_Winner,YEAR_FO_WEEKLY_Winner,RK_FO_WEEKLY_Loser,Team_FO_WEEKLY_Loser,Abbr_FO_WEEKLY_Loser,TOTAL DVOA_FO_WEEKLY_Loser,LAST WEEK_FO_WEEKLY_Loser,DAVE_WEI_DVOA_FO_WEEKLY_Loser,RANK_FO_WEEKLY_Loser,W-L_FO_WEEKLY_Loser,OFFENSE DVOA_FO_WEEKLY_Loser,OFF. RANK_FO_WEEKLY_Loser,DEFENSE DVOA_FO_WEEKLY_Loser,DEF. RANK_FO_WEEKLY_Loser,S.T. DVOA_FO_WEEKLY_Loser,S.T. RANK_FO_WEEKLY_Loser,WEEK_FO_WEEKLY_Loser,YEAR_FO_WEEKLY_Loser,RK_FO_ANNUAL_Winner,Team_FO_ANNUAL_Winner,Abbr_FO_ANNUAL_Winner,WEEK_FO_ANNUAL_Winner,YEAR_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,RK_FO_ANNUAL_Loser,Team_FO_ANNUAL_Loser,Abbr_FO_ANNUAL_Loser,WEEK_FO_ANNUAL_Loser,YEAR_FO_ANNUAL_Loser,TOTAL DVOA_FO_ANNUAL_Loser,Last Year_FO_ANNUAL_Loser,DAVE_WEI_DVOA_FO_ANNUAL_Loser,OFFENSE DVOA_FO_ANNUAL_Loser,DEFENSE DVOA_FO_ANNUAL_Loser,S.T. DVOA_FO_ANNUAL_Loser,non-adj VOA_FO_ANNUAL_Loser,ESTIM. WINS_FO_ANNUAL_Loser,SCHEDULE RANK_FO_ANNUAL_Loser,VAR._FO_ANNUAL_Loser
2019.0,9,Sun,3-Nov,8:20PM,Baltimore Ravens,New England Patriots,37.0,20.0,372.0,2.0,342.0,2.0,Baltimore Ravens,2019.0,14-3-0,9.6,2.0,0,7.1,2.2,0.3,27.0,0,1.0,New England Patriots,2019.0,12-5-0,7.5,4.0,1,0.6,6.8,0.2,30.0,0,4.0,9.0,1,Baltimore Ravens,AFC North,1595,0.0,0.0,93.2,0.84,0.77,0.31,0.05,5,2,0,9,2019,10.0,6.0,New England Patriots,AFC East,1723,3.0,0.0,262.5,0.003,0.98,0.94,0.3,8,0,0,9,2019,14.0,2.0,Baltimore Ravens,BAL,0.221,0.531,0.516,0.63,0.006,0.459,9,New England Patriots,NE,-0.13,0.493,-0.177,0.469,-0.004,0.556,9,7,Baltimore Ravens,BAL,0.199,8.0,0.184,7,6-2,0.166,4,0.006999999999999999,21,0.04,3,9,2019,2,New England Patriots,NE,0.36,2.0,0.34700000000000003,2,8-1,0.021,14,-0.339,1,0.0,17,9,2019,1,Baltimore Ravens,BAL,17,2019,0.412,6.0,0.482,0.282,-0.115,0.015,0.438,12.9,-0.025,0.162,3,New England Patriots,NE,17,2019,0.307,7.0,0.195,0.043,-0.252,0.012,0.343,12.3,-0.066,0.134
2019.0,13,Sun,1-Dec,8:20PM,Houston Texans,New England Patriots,28.0,22.0,276.0,0.0,448.0,1.0,Houston Texans,2019.0,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,New England Patriots,2019.0,12-5-0,7.5,4.0,1,0.6,6.8,0.2,30.0,0,4.0,13.0,1,Houston Texans,AFC South,1569,11.0,0.0,30.4,0.81,0.64,0.04,0.02,7,4,0,13,2019,10.0,6.0,New England Patriots,AFC East,1699,0.0,0.0,233.5,0.003,0.99,0.95,0.22,10,1,0,13,2019,14.0,2.0,Houston Texans,HOU,0.156,0.423,0.441,0.563,-0.299,0.2,13,New England Patriots,NE,0.068,0.4,0.10400000000000001,0.386,-0.006,0.429,13,15,Houston Texans,HOU,0.0,18.0,-0.016,17,8-4,0.057,8,0.08,25,0.022,6,13,2019,2,New England Patriots,NE,0.369,1.0,0.327,3,10-2,0.049,10,-0.313,1,0.006,13,13,2019,16,Houston Texans,HOU,17,2019,-0.022,11.0,-0.068,0.006,0.056,0.029,-0.021,7.7,0.024,0.15,3,New England Patriots,NE,17,2019,0.307,7.0,0.195,0.043,-0.252,0.012,0.343,12.3,-0.066,0.134
2019.0,14,Sun,8-Dec,4:25PM,Kansas City Chiefs,New England Patriots,23.0,16.0,346.0,2.0,278.0,1.0,Kansas City Chiefs,2019.0,15-4-0,12.2,1.0,0,11.2,0.5,0.5,8.0,0,3.0,New England Patriots,2019.0,12-5-0,7.5,4.0,1,0.6,6.8,0.2,30.0,0,4.0,14.0,0,Kansas City Chiefs,AFC West,1639,4.0,0.0,102.6,0.003,0.99,0.09,0.05,8,4,0,14,2019,11.0,5.0,New England Patriots,AFC East,1673,-26.0,0.0,215.0,0.003,0.93,0.85,0.16,10,2,0,14,2019,13.0,3.0,Kansas City Chiefs,KC,-0.023,0.378,-0.017,0.412,-0.036000000000000004,0.304,14,New England Patriots,NE,-0.13699999999999998,0.385,-0.163,0.386,-0.084,0.381,14,4,Kansas City Chiefs,KC,0.264,4.0,0.254,5,9-4,0.202,3,-0.035,13,0.027000000000000003,6,14,2019,2,New England Patriots,NE,0.349,2.0,0.287,4,10-3,0.039,13,-0.313,1,-0.004,19,14,2019,4,Kansas City Chiefs,KC,17,2019,0.301,1.0,0.317,0.235,-0.026,0.041,0.274,12.0,0.001,0.08800000000000001,3,New England Patriots,NE,17,2019,0.307,7.0,0.195,0.043,-0.252,0.012,0.343,12.3,-0.066,0.134
2019.0,17,Sun,29-Dec,1:00PM,Miami Dolphins,New England Patriots,27.0,24.0,389.0,0.0,352.0,2.0,Miami Dolphins,2019.0,5-11-0,-9.8,31.0,0,-3.5,-6.5,0.2,26.0,0,29.0,New England Patriots,2019.0,12-5-0,7.5,4.0,1,0.6,6.8,0.2,30.0,0,4.0,17.0,0,Miami Dolphins,AFC East,1347,17.0,0.0,-205.9,0.003,0.003,0.003,0.003,4,11,0,17,2019,4.0,12.0,New England Patriots,AFC East,1669,24.0,0.0,212.9,0.003,0.003,0.91,0.1,12,3,0,17,2019,13.0,3.0,Miami Dolphins,MIA,0.146,0.493,0.265,0.5770000000000001,-0.21600000000000005,0.235,17,New England Patriots,NE,0.04,0.417,0.013999999999999999,0.364,0.07200000000000001,0.481,17,32,Miami Dolphins,MIA,-0.388,32.0,-0.268,29,5-11,-0.145,28,0.23,32,-0.013,22,17,2019,3,New England Patriots,NE,0.307,2.0,0.195,5,12-4,0.043,11,-0.252,1,0.012,11,17,2019,32,Miami Dolphins,MIA,17,2019,-0.388,27.0,-0.268,-0.145,0.23,-0.013,-0.385,3.0,-0.006,0.184,3,New England Patriots,NE,17,2019,0.307,7.0,0.195,0.043,-0.252,0.012,0.343,12.3,-0.066,0.134
2019.0,16,Sun,22-Dec,1:00PM,Baltimore Ravens,Cleveland Browns,31.0,15.0,481.0,1.0,241.0,1.0,Baltimore Ravens,2019.0,14-3-0,9.6,2.0,0,7.1,2.2,0.3,27.0,0,1.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,16.0,0,Baltimore Ravens,AFC North,1754,12.0,0.0,238.6,0.003,0.003,0.99,0.38,12,2,0,16,2019,14.0,2.0,Cleveland Browns,AFC North,1455,-35.0,0.0,-38.2,0.003,0.003,0.003,0.003,6,8,0,16,2019,7.0,9.0,Baltimore Ravens,BAL,0.256,0.5489999999999999,0.377,0.5429999999999999,0.138,0.556,16,Cleveland Browns,CLE,-0.004,0.414,0.209,0.525,-0.478,0.16699999999999998,16,1,Baltimore Ravens,BAL,0.418,1.0,0.494,1,13-2,0.298,1,-0.117,4,0.003,16,16,2019,22,Cleveland Browns,CLE,-0.075,19.0,-0.129,23,6-9,-0.03,20,0.047,19,0.002,17,16,2019,1,Baltimore Ravens,BAL,17,2019,0.412,6.0,0.482,0.282,-0.115,0.015,0.438,12.9,-0.025,0.162,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,8,Sun,27-Oct,4:25PM,New England Patriots,Cleveland Browns,27.0,13.0,318.0,0.0,310.0,3.0,New England Patriots,2019.0,12-5-0,7.5,4.0,1,0.6,6.8,0.2,30.0,0,4.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,8.0,1,New England Patriots,AFC East,1720,13.0,0.0,257.7,0.003,0.92,0.87,0.29,7,0,0,8,2019,14.0,2.0,Cleveland Browns,AFC North,1467,0.0,0.0,-25.3,0.25,0.14,0.02,0.003,2,4,0,8,2019,7.0,9.0,New England Patriots,NE,-0.001,0.391,0.166,0.415,-0.245,0.35700000000000004,8,Cleveland Browns,CLE,-0.305,0.387,-0.268,0.366,-0.37799999999999995,0.429,8,2,New England Patriots,NE,0.444,1.0,0.40299999999999997,1,8-0,0.029,15,-0.433,1,-0.018000000000000002,26,8,2019,23,Cleveland Browns,CLE,-0.093,25.0,-0.071,22,2-5,-0.113,26,0.026,21,0.045,4,8,2019,3,New England Patriots,NE,17,2019,0.307,7.0,0.195,0.043,-0.252,0.012,0.343,12.3,-0.066,0.134,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,1,Sun,8-Sep,1:00PM,Tennessee Titans,Cleveland Browns,43.0,13.0,339.0,0.0,346.0,3.0,Tennessee Titans,2019.0,11-8-0,4.7,8.0,0,2.3,2.3,0.1,1.0,0,13.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,1.0,0,Tennessee Titans,AFC South,1502,0.0,0.0,-7.1,0.36,0.25,0.09,0.02,0,0,0,1,2019,8.0,8.0,Cleveland Browns,AFC North,1516,0.0,0.0,14.5,0.41,0.25,0.12,0.02,0,0,0,1,2019,8.0,8.0,Tennessee Titans,TEN,0.204,0.439,0.33299999999999996,0.406,0.039,0.48,1,Cleveland Browns,CLE,-0.363,0.38,-0.39799999999999996,0.388,-0.287,0.364,1,3,Tennessee Titans,TEN,0.662,19.0,0.106,8,1-0,0.236,10,-0.373,4,0.052000000000000005,5,1,2019,26,Cleveland Browns,CLE,-0.398,22.0,-0.045,20,0-1,-0.319,26,0.138,20,0.058,4,1,2019,10,Tennessee Titans,TEN,17,2019,0.076,21.0,0.17600000000000002,0.13,0.019,-0.035,0.142,9.1,-0.038,0.191,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,13,Sun,1-Dec,1:00PM,Pittsburgh Steelers,Cleveland Browns,20.0,13.0,323.0,1.0,279.0,2.0,Pittsburgh Steelers,2019.0,8-8-0,-3.8,24.0,0,-8.2,4.6,-0.2,21.0,0,20.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,13.0,1,Pittsburgh Steelers,AFC North,1469,-20.0,0.0,-10.4,0.27,0.003,0.003,0.003,6,5,0,13,2019,8.0,8.0,Cleveland Browns,AFC North,1516,18.0,0.0,2.3,0.29,0.003,0.003,0.003,5,6,0,13,2019,8.0,8.0,Pittsburgh Steelers,PIT,0.061,0.407,0.316,0.52,-0.159,0.31,13,Cleveland Browns,CLE,-0.067,0.394,-0.11800000000000001,0.366,0.016,0.44,13,13,Pittsburgh Steelers,PIT,0.002,16.0,0.019,14,7-5,-0.173,28,-0.155,3,0.02,7,13,2019,14,Cleveland Browns,CLE,0.0,11.0,0.02,13,5-7,-0.006999999999999999,17,-0.006999999999999999,17,0.0,16,13,2019,19,Pittsburgh Steelers,PIT,17,2019,-0.058,9.0,-0.06,-0.251,-0.17800000000000002,0.015,-0.056,7.3,0.006999999999999999,0.102,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,9,Sun,3-Nov,4:25PM,Denver Broncos,Cleveland Browns,24.0,19.0,302.0,1.0,351.0,0.0,Denver Broncos,2019.0,7-9-0,-3.5,22.0,0,-5.9,2.5,-0.1,7.0,0,10.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,9.0,1,Denver Broncos,AFC West,1423,-6.0,0.0,-62.3,0.02,0.003,0.003,0.003,2,6,0,9,2019,5.0,11.0,Cleveland Browns,AFC North,1461,-6.0,0.0,-22.9,0.22,0.12,0.01,0.003,2,5,0,9,2019,7.0,9.0,Denver Broncos,DEN,0.076,0.4320000000000001,0.092,0.481,0.05,0.353,9,Cleveland Browns,CLE,-0.001,0.4,0.24,0.479,-0.429,0.259,9,22,Denver Broncos,DEN,-0.053,21.0,-0.044,22,3-6,-0.094,23,-0.08800000000000001,3,-0.048,31,9,2019,24,Cleveland Browns,CLE,-0.121,23.0,-0.11,24,2-6,-0.119,25,0.037000000000000005,22,0.036000000000000004,4,9,2019,23,Denver Broncos,DEN,17,2019,-0.104,13.0,-0.085,-0.113,-0.028,-0.019,-0.07200000000000001,6.4,0.001,0.13699999999999998,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,6,Sun,13-Oct,1:00PM,Seattle Seahawks,Cleveland Browns,32.0,28.0,454.0,1.0,406.0,4.0,Seattle Seahawks,2019.0,12-6-0,2.9,11.0,0,3.6,-0.7,0.0,2.0,0,16.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,6.0,0,Seattle Seahawks,NFC West,1579,14.0,0.0,39.9,0.58,0.31,0.2,0.04,4,1,0,6,2019,10.0,6.0,Cleveland Browns,AFC North,1477,-40.0,0.0,-9.7,0.46,0.38,0.05,0.003,2,3,0,6,2019,8.0,8.0,Seattle Seahawks,SEA,0.198,0.513,0.457,0.596,-0.19399999999999998,0.387,6,Cleveland Browns,CLE,-0.066,0.448,-0.052000000000000005,0.467,-0.094,0.409,6,7,Seattle Seahawks,SEA,0.14300000000000002,9.0,0.126,8,5-1,0.21600000000000005,3,0.034,18,-0.039,28,6,2019,24,Cleveland Browns,CLE,-0.158,26.0,-0.1,24,2-4,-0.159,27,0.047,21,0.048,4,6,2019,8,Seattle Seahawks,SEA,17,2019,0.127,12.0,0.101,0.177,0.041,-0.009000000000000001,0.061,10.7,0.055,0.086,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,3,Sun,22-Sep,8:20PM,St. Louis Rams,Cleveland Browns,20.0,13.0,344.0,3.0,270.0,1.0,St. Louis Rams,2019.0,9-7-0,3.5,9.0,0,1.8,1.4,0.3,5.0,0,8.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,3.0,0,St. Louis Rams,NFC West,1626,29.0,0.0,100.5,0.77,0.49,0.39,0.1,2,0,0,3,2019,11.0,5.0,Cleveland Browns,AFC North,1491,27.0,0.0,-5.3,0.37,0.23,0.05,0.01,1,1,0,3,2019,8.0,8.0,St. Louis Rams,LA,0.044000000000000004,0.444,0.113,0.463,-0.084,0.409,3,Cleveland Browns,CLE,-0.162,0.368,-0.10800000000000001,0.395,-0.256,0.32,3,8,St. Louis Rams,LAR,0.171,6.0,0.163,5,3-0,-0.006999999999999999,16,-0.229,4,-0.051,28,3,2019,17,Cleveland Browns,CLE,-0.02,21.0,-0.001,18,1-2,-0.241,28,-0.162,8,0.059,3,3,2019,12,St. Louis Rams,LAR,17,2019,0.053,3.0,0.047,0.006,-0.061,-0.015,0.014,9.1,0.06,0.209,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,15,Sun,15-Dec,4:05PM,Arizona Cardinals,Cleveland Browns,38.0,24.0,445.0,1.0,393.0,2.0,Arizona Cardinals,2019.0,5-10-1,-3.3,21.0,0,0.3,-3.7,0.1,11.0,0,24.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,15.0,1,Arizona Cardinals,NFC West,1314,-23.0,0.0,-135.0,0.003,0.003,0.003,0.003,3,9,1,15,2019,4.0,12.0,Cleveland Browns,AFC North,1491,2.0,0.0,-16.1,0.06,0.003,0.003,0.003,6,7,0,15,2019,8.0,8.0,Arizona Cardinals,ARI,0.321,0.583,0.331,0.5710000000000001,0.312,0.594,15,Cleveland Browns,CLE,0.122,0.522,0.054000000000000006,0.542,0.278,0.476,15,22,Arizona Cardinals,ARI,-0.103,24.0,-0.061,19,4-9-2001,0.028,12,0.103,28,-0.028,29,15,2019,19,Cleveland Browns,CLE,-0.069,17.0,-0.07,20,6-8,-0.029,20,0.04,19,0.0,17,15,2019,17,Arizona Cardinals,ARI,17,2019,-0.031,32.0,0.03,0.032,0.04,-0.024,-0.081,7.3,0.043,0.16399999999999998,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,5,Mon,7-Oct,8:15PM,San Francisco 49ers,Cleveland Browns,31.0,3.0,446.0,0.0,180.0,4.0,San Francisco 49ers,2019.0,15-4-0,7.5,5.0,1,3.2,4.3,0.0,15.0,0,2.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,5.0,1,San Francisco 49ers,NFC West,1547,0.0,0.0,71.2,0.61,0.34,0.24,0.04,3,0,0,5,2019,10.0,6.0,Cleveland Browns,AFC North,1517,48.0,0.0,35.9,0.61,0.5,0.09,0.01,2,2,0,5,2019,9.0,7.0,San Francisco 49ers,SF,0.17600000000000002,0.431,0.19,0.469,0.165,0.4,5,Cleveland Browns,CLE,-0.515,0.261,-0.8190000000000001,0.28600000000000003,-0.042,0.222,5,1,San Francisco 49ers,SF,0.581,2.0,0.258,2,4-0,0.15,4,-0.453,2,-0.022,24,5,2019,26,Cleveland Browns,CLE,-0.142,14.0,-0.075,24,2-3,-0.198,29,-0.006,15,0.049,3,5,2019,5,San Francisco 49ers,SF,17,2019,0.29,30.0,0.255,0.077,-0.203,0.01,0.269,12.1,0.008,0.138,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,17,Sun,29-Dec,1:00PM,Cincinnati Bengals,Cleveland Browns,33.0,23.0,361.0,1.0,313.0,3.0,Cincinnati Bengals,2019.0,2-14-0,-8.0,29.0,0,-4.1,-3.9,0.1,23.0,0,31.0,Cleveland Browns,2019.0,6-10-0,-2.2,20.0,0,-0.7,-1.0,-0.5,22.0,0,22.0,17.0,1,Cincinnati Bengals,AFC North,1304,-2.0,0.0,-155.2,0.003,0.003,0.003,0.003,1,14,0,17,2019,1.0,15.0,Cleveland Browns,AFC North,1449,-6.0,0.0,-43.8,0.003,0.003,0.003,0.003,6,9,0,17,2019,7.0,9.0,Cincinnati Bengals,CIN,0.163,0.455,0.34,0.5,-0.004,0.412,17,Cleveland Browns,CLE,0.011000000000000001,0.389,0.10099999999999999,0.342,-0.201,0.5,17,31,Cincinnati Bengals,CIN,-0.276,31.0,-0.209,28,2-14,-0.166,29,0.156,30,0.046,1,17,2019,24,Cleveland Browns,CLE,-0.106,19.0,-0.139,24,6-10,-0.048,20,0.066,24,0.008,15,17,2019,31,Cincinnati Bengals,CIN,17,2019,-0.276,24.0,-0.209,-0.166,0.156,0.046,-0.317,4.0,0.023,0.14,24,Cleveland Browns,CLE,17,2019,-0.106,19.0,-0.139,-0.048,0.066,0.008,-0.159,6.1,0.02,0.194
2019.0,11,Sun,17-Nov,1:00PM,Baltimore Ravens,Houston Texans,41.0,7.0,491.0,0.0,232.0,2.0,Baltimore Ravens,2019.0,14-3-0,9.6,2.0,0,7.1,2.2,0.3,27.0,0,1.0,Houston Texans,2019.0,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,11.0,1,Baltimore Ravens,AFC North,1655,16.0,0.0,153.8,0.96,0.87,0.62,0.14,7,2,0,11,2019,12.0,4.0,Houston Texans,AFC South,1602,0.0,0.0,75.5,0.84,0.68,0.28,0.06,6,3,0,11,2019,10.0,6.0,Baltimore Ravens,BAL,0.396,0.477,0.606,0.5589999999999999,0.165,0.387,11,Houston Texans,HOU,-0.303,0.417,-0.435,0.429,0.004,0.389,11,2,Baltimore Ravens,BAL,0.337,5.0,0.335,2,8-2,0.248,3,-0.062,10,0.027000000000000003,4,11,2019,17,Houston Texans,HOU,-0.02,10.0,-0.032,18,6-4,0.028,14,0.066,24,0.019,8,11,2019,1,Baltimore Ravens,BAL,17,2019,0.412,6.0,0.482,0.282,-0.115,0.015,0.438,12.9,-0.025,0.162,16,Houston Texans,HOU,17,2019,-0.022,11.0,-0.068,0.006,0.056,0.029,-0.021,7.7,0.024,0.15
2019.0,17,Sun,29-Dec,4:25PM,Tennessee Titans,Houston Texans,35.0,14.0,467.0,0.0,301.0,1.0,Tennessee Titans,2019.0,11-8-0,4.7,8.0,0,2.3,2.3,0.1,1.0,0,13.0,Houston Texans,2019.0,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,17.0,0,Tennessee Titans,AFC South,1555,-21.0,0.0,52.9,0.7,0.003,0.003,0.003,8,7,0,17,2019,9.0,7.0,Houston Texans,AFC South,1569,3.0,-132.0,11.1,0.003,0.003,0.003,0.01,10,5,0,17,2019,10.0,6.0,Tennessee Titans,TEN,0.47100000000000003,0.61,0.715,0.625,0.304,0.6,17,Houston Texans,HOU,-0.035,0.431,-0.068,0.444,0.039,0.4,17,10,Tennessee Titans,TEN,0.076,12.0,0.17600000000000002,7,9-7,0.13,6,0.019,18,-0.035,29,17,2019,16,Houston Texans,HOU,-0.022,17.0,-0.068,19,10-6,0.006,17,0.056,22,0.029,5,17,2019,10,Tennessee Titans,TEN,17,2019,0.076,21.0,0.17600000000000002,0.13,0.019,-0.035,0.142,9.1,-0.038,0.191,16,Houston Texans,HOU,17,2019,-0.022,11.0,-0.068,0.006,0.056,0.029,-0.021,7.7,0.024,0.15
2019.0,1,Mon,9-Sep,7:10PM,New Orleans Saints,Houston Texans,30.0,28.0,510.0,1.0,414.0,1.0,New Orleans Saints,2019.0,13-4-0,7.8,3.0,0,6.2,0.9,0.7,9.0,0,5.0,Houston Texans,2019.0,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,1.0,1,New Orleans Saints,NFC South,1604,0.0,0.0,69.1,0.63,0.46,0.27,0.08,0,0,0,1,2019,10.0,6.0,Houston Texans,AFC South,1533,0.0,0.0,12.8,0.43,0.32,0.13,0.03,0,0,0,1,2019,8.0,8.0,New Orleans Saints,NO,0.23399999999999999,0.578,0.292,0.628,0.11699999999999999,0.476,1,Houston Texans,HOU,0.25,0.469,0.294,0.463,0.172,0.478,1,17,New Orleans Saints,NO,-0.04,3.0,0.187,2,1-0,0.22,12,0.308,26,0.047,11,1,2019,18,Houston Texans,HOU,-0.053,14.0,0.055,11,0-1,0.191,13,0.229,24,-0.015,21,1,2019,2,New Orleans Saints,NO,17,2019,0.327,2.0,0.422,0.22,-0.071,0.036000000000000004,0.361,13.3,-0.01,0.085,16,Houston Texans,HOU,17,2019,-0.022,11.0,-0.068,0.006,0.056,0.029,-0.021,7.7,0.024,0.15
2019.0,7,Sun,20-Oct,1:00PM,Indianapolis Colts,Houston Texans,30.0,23.0,383.0,1.0,391.0,2.0,Indianapolis Colts,2019.0,7-9-0,0.3,17.0,0,-0.2,0.6,-0.1,18.0,0,11.0,Houston Texans,2019.0,11-7-0,2.4,12.0,0,4.5,-2.4,0.3,4.0,0,18.0,7.0,1,Indianapolis Colts,AFC South,1522,0.0,0.0,16.4,0.51,0.29,0.14,0.02,3,2,0,7,2019,9.0,7.0,Houston Texans,AFC South,1598,36.0,0.0,76.6,0.8,0.63,0.39,0.07,4,2,0,7,2019,10.0,6.0,Indianapolis Colts,IND,0.062,0.4,0.499,0.511,-0.725,0.2,7,Houston Texans,HOU,-0.018000000000000002,0.5,0.037000000000000005,0.524,-0.122,0.455,7,19,Indianapolis Colts,IND,-0.027000000000000003,23.0,-0.036000000000000004,19,4-2,0.076,9,0.08,26,-0.022,25,7,2019,14,Houston Texans,HOU,0.055,13.0,0.061,12,4-3,0.056,10,0.011,19,0.011,13,7,2019,20,Indianapolis Colts,IND,17,2019,-0.06,8.0,-0.07400000000000001,-0.034,0.03,0.004,-0.021,7.2,-0.044,0.117,16,Houston Texans,HOU,17,2019,-0.022,11.0,-0.068,0.006,0.056,0.029,-0.021,7.7,0.024,0.15
