,Year,Week_x,Abbr_RDBMS_Winner,Week2,Day,Date,Time,Home_Team,FINAL_TEAM_NAME,Opponent,TEAM_POINTS,TEAM_YARDS,TEAM_TURNOVERS,TEAM_TURNOVER_DIFFERENTIAL,OPPONENTS_POINTS,OPPONENTS_YARDS,OPPONENTS_TURNOVERS,OPPONENTS_TURNOVER_DIFFERENTIAL,TEAM_POINT_MARGIN,GAMEID,BINARY_WIN,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,RK_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,TOTAL_GAME_POINTS,TOTAL_GAME_YARDS,TOTAL_GAME_TURNOVERS,PLAYOFFS_BINARY,GAME_TYPE
1053,2016.0,16,JAX,16.0,Sat,24-Dec,1:00PM,1,Jacksonville Jaguars,Tennessee Titans,38.0,415.0,1.0,-0.0,17.0,263.0,1.0,-0.0,21.0,527.0,1,3-13-0,-3.1,26.0,0,-3.1,0.3,-0.3,11.0,0,27.0,AFC South,1284.0,-2.0,0.0,-116.8,0.003,0.003,0.003,0.003,2.0,12.0,0.0,2.5,13.5,0.091,0.507,0.317,0.578,-0.299,0.385,-0.10099999999999999,27.0,-0.08900000000000001,-0.12,-0.042,-0.023,27.0,-0.117,-0.098,-0.115,-0.021,-0.023,-0.098,27.0,5.2,-0.016,0.065,55.0,678.0,2.0,0.0,Regular Season
1054,2016.0,1,TEN,1.0,Sun,11-Sep,1:05PM,0,Tennessee Titans,Minnesota Vikings,16.0,316.0,3.0,-3.0,25.0,301.0,0.0,3.0,-9.0,528.0,0,9-7-0,-2.6,11.0,0,-1.1,-1.3,-0.1,30.0,0,14.0,AFC South,1349.0,0.0,0.0,-100.4,0.11,0.08,0.01,0.003,0.0,0.0,0.0,5.2,10.8,-0.243,0.515,0.062,0.568,-0.852,0.409,-0.13699999999999998,30.0,-0.091,-0.133,-0.07200000000000001,-0.076,17.0,0.02,0.062,0.108,0.076,-0.011,0.08199999999999999,31.0,8.5,-0.058,0.105,41.0,617.0,3.0,0.0,Regular Season
1055,2016.0,1,MIN,1.0,Sun,11-Sep,1:05PM,0,Minnesota Vikings,Tennessee Titans,25.0,301.0,0.0,3.0,16.0,316.0,3.0,-3.0,9.0,528.0,1,8-8-0,1.7,11.0,0,-2.4,3.7,0.4,24.0,0,12.0,NFC North,1567.0,0.0,0.0,52.5,0.54,0.32,0.2,0.04,0.0,0.0,0.0,9.5,6.5,-0.006,0.387,0.251,0.486,-0.34,0.259,-0.04,13.0,-0.006999999999999999,0.002,-0.096,-0.138,18.0,0.012,-0.065,-0.097,-0.094,0.015,0.039,11.0,8.9,0.001,0.158,41.0,617.0,3.0,0.0,Regular Season
1056,2016.0,9,LAC,9.0,Sun,6-Nov,4:25PM,1,San Diego Chargers,Tennessee Titans,43.0,476.0,0.0,3.0,35.0,393.0,3.0,-3.0,8.0,529.0,1,5-11-0,0.5,16.0,0,0.6,0.5,-0.5,13.0,0,10.0,AFC West,1469.0,-9.0,0.0,0.0,0.09,0.003,0.003,0.003,3.0,5.0,0.0,7.2,8.8,0.251,0.468,0.40700000000000003,0.55,0.083,0.378,0.047,14.0,0.044000000000000004,0.009000000000000001,-0.076,-0.038,21.0,-0.019,-0.067,-0.033,-0.063,-0.048,-0.023,28.0,6.8,-0.003,0.053,78.0,869.0,3.0,0.0,Regular Season
1057,2016.0,9,TEN,9.0,Sun,6-Nov,4:25PM,1,Tennessee Titans,San Diego Chargers,35.0,393.0,3.0,-3.0,43.0,476.0,0.0,3.0,-8.0,529.0,0,9-7-0,-2.6,16.0,0,-1.1,-1.3,-0.1,30.0,0,14.0,AFC South,1373.0,21.0,0.0,-54.6,0.07,0.05,0.003,0.003,4.0,4.0,0.0,6.5,9.5,0.035,0.531,0.153,0.523,-0.22399999999999998,0.55,-0.04,22.0,-0.040999999999999995,0.10099999999999999,0.08900000000000001,-0.051,17.0,0.02,0.062,0.108,0.076,-0.011,0.08199999999999999,31.0,8.5,-0.058,0.105,78.0,869.0,3.0,0.0,Regular Season
1058,2016.0,WildCard,HOU,18.0,Sat,7-Jan,4:35PM,1,Houston Texans,Oakland Raiders,27.0,291.0,0.0,3.0,14.0,203.0,3.0,-3.0,13.0,530.0,1,10-8-0,-1.2,23.0,0,-5.6,4.8,-0.4,7.0,0,24.0,AFC South,1480.0,-22.0,0.0,0.0,0.46,0.08,0.02,0.003,9.0,7.0,0.0,9.5,6.5,-0.079,0.35200000000000004,0.16,0.469,-0.275,0.256,0.047,14.0,0.044000000000000004,0.009000000000000001,-0.076,-0.038,28.0,-0.195,-0.174,-0.211,-0.08,-0.065,-0.165,17.0,5.1,0.006999999999999999,0.073,41.0,494.0,3.0,1.0,WildCard
1059,2016.0,WildCard,LV,18.0,Sat,7-Jan,4:35PM,1,Oakland Raiders,Houston Texans,14.0,203.0,3.0,-3.0,27.0,291.0,0.0,3.0,-13.0,530.0,0,12-5-0,-0.1,23.0,0,0.2,-0.9,0.6,1.0,0,16.0,AFC West,1571.0,-28.0,0.0,0.0,0.54,0.13,0.04,0.02,12.0,4.0,0.0,12.5,3.5,-0.321,0.28800000000000003,-0.39799999999999996,0.28800000000000003,-0.13,0.28600000000000003,-0.04,22.0,-0.040999999999999995,0.10099999999999999,0.08900000000000001,-0.051,10.0,0.076,0.046,0.128,0.056,0.003,0.057,15.0,8.7,0.011,0.091,41.0,494.0,3.0,1.0,WildCard
1060,2016.0,17,DEN,17.0,Sun,1-Jan,4:25PM,1,Denver Broncos,Oakland Raiders,24.0,349.0,1.0,2.0,6.0,221.0,3.0,-2.0,18.0,531.0,1,9-7-0,4.0,6.0,0,-3.9,7.9,-0.1,2.0,0,23.0,AFC West,1553.0,-18.0,0.0,0.0,0.003,0.003,0.003,0.003,8.0,7.0,0.0,8.5,7.5,0.006,0.361,0.281,0.485,-0.226,0.256,0.028999999999999998,14.0,-0.005,-0.12,-0.172,-0.023,15.0,0.029,-0.005,-0.12,-0.172,-0.023,0.036000000000000004,8.0,8.4,0.03,0.112,30.0,570.0,4.0,0.0,Regular Season
1061,2016.0,17,LV,17.0,Sun,1-Jan,4:25PM,1,Oakland Raiders,Denver Broncos,6.0,221.0,3.0,-2.0,24.0,349.0,1.0,2.0,-18.0,531.0,0,12-5-0,-0.1,6.0,0,0.2,-0.9,0.6,1.0,0,16.0,AFC West,1598.0,14.0,0.0,0.0,0.003,0.6,0.6,0.07,12.0,3.0,0.0,12.5,3.5,-0.455,0.377,-0.428,0.4320000000000001,-0.518,0.25,0.076,7.0,0.046,0.128,0.055999999999999994,0.003,10.0,0.076,0.046,0.128,0.056,0.003,0.057,15.0,8.7,0.011,0.091,30.0,570.0,4.0,0.0,Regular Season
1062,2016.0,6,KC,6.0,Sun,16-Oct,4:05PM,0,Kansas City Chiefs,Oakland Raiders,26.0,406.0,0.0,2.0,10.0,285.0,2.0,-2.0,16.0,532.0,1,12-5-0,3.5,9.0,0,0.5,2.2,0.8,9.0,0,4.0,AFC West,1593.0,0.0,0.0,0.0,0.57,0.22,0.13,0.04,2.0,2.0,0.0,9.5,6.5,0.273,0.484,0.39,0.56,0.193,0.4320000000000001,0.067,17.0,0.08800000000000001,-0.038,-0.085,0.021,5.0,0.135,0.16699999999999998,0.031,-0.026,0.078,0.128,5.0,9.7,-0.012,0.14800000000000002,36.0,691.0,2.0,0.0,Regular Season
1063,2016.0,6,LV,6.0,Sun,16-Oct,4:05PM,0,Oakland Raiders,Kansas City Chiefs,10.0,285.0,2.0,-2.0,26.0,406.0,0.0,2.0,-16.0,532.0,0,12-5-0,-0.1,9.0,0,0.2,-0.9,0.6,1.0,0,16.0,AFC West,1476.0,10.0,0.0,-21.4,0.41,0.11,0.08,0.01,4.0,1.0,0.0,8.8,7.199999999999999,-0.226,0.463,-0.27399999999999997,0.462,-0.1,0.467,-0.002,10.0,-0.006999999999999999,0.156,0.17600000000000002,0.019,10.0,0.076,0.046,0.128,0.056,0.003,0.057,15.0,8.7,0.011,0.091,36.0,691.0,2.0,0.0,Regular Season
1064,2016.0,14,KC,14.0,Thu,8-Dec,8:25PM,1,Kansas City Chiefs,Oakland Raiders,21.0,323.0,3.0,-3.0,13.0,244.0,0.0,3.0,8.0,533.0,1,12-5-0,3.5,9.0,0,0.5,2.2,0.8,9.0,0,4.0,AFC West,1662.0,7.0,0.0,0.0,0.98,0.61,0.6,0.14,9.0,3.0,0.0,11.9,4.1,-0.149,0.34600000000000003,-0.022000000000000002,0.429,-0.298,0.25,0.139,8.0,0.171,0.022000000000000002,-0.043,0.075,5.0,0.135,0.16699999999999998,0.031,-0.026,0.078,0.128,5.0,9.7,-0.012,0.14800000000000002,34.0,567.0,3.0,0.0,Regular Season
1065,2016.0,14,LV,14.0,Thu,8-Dec,8:25PM,1,Oakland Raiders,Kansas City Chiefs,13.0,244.0,0.0,3.0,21.0,323.0,3.0,-3.0,-8.0,533.0,0,12-5-0,-0.1,9.0,0,0.2,-0.9,0.6,1.0,0,16.0,AFC West,1586.0,21.0,0.0,0.0,0.98,0.35,0.35,0.06,10.0,2.0,0.0,12,12,-0.217,0.342,-0.38,0.239,0.034,0.5,0.11699999999999999,6.0,0.134,0.165,0.059000000000000004,0.011000000000000001,10.0,0.076,0.046,0.128,0.056,0.003,0.057,15.0,8.7,0.011,0.091,34.0,567.0,3.0,0.0,Regular Season
1066,2016.0,2,LV,2.0,Sun,18-Sep,4:25PM,0,Oakland Raiders,Atlanta Falcons,28.0,454.0,0.0,1.0,35.0,528.0,1.0,-1.0,-7.0,534.0,0,12-5-0,-0.1,2.0,0,0.2,-0.9,0.6,1.0,0,16.0,AFC West,1464.0,9.0,0.0,-28.2,0.24,0.08,0.05,0.003,1.0,0.0,0.0,7.7,8.3,0.187,0.547,0.27,0.56,0.021,0.52,-0.08900000000000001,16.0,-0.04,0.35200000000000004,0.389,-0.052000000000000005,10.0,0.076,0.046,0.128,0.056,0.003,0.057,15.0,8.7,0.011,0.091,63.0,982.0,1.0,0.0,Regular Season
1067,2016.0,2,ATL,2.0,Sun,18-Sep,4:25PM,0,Atlanta Falcons,Oakland Raiders,35.0,528.0,1.0,-1.0,28.0,454.0,0.0,1.0,7.0,534.0,1,13-6-0,7.8,2.0,0,10.4,-2.8,0.1,4.0,0,2.0,NFC South,1455.0,-31.0,0.0,-64.9,0.12,0.08,0.02,0.003,0.0,1.0,0.0,5.9,10.1,0.348,0.615,0.5820000000000001,0.667,0.057999999999999996,0.552,-0.006999999999999999,28.0,-0.053,0.183,0.299,0.11,3.0,0.239,0.264,0.251,0.036000000000000004,0.025,0.242,22.0,12.3,-0.004,0.079,63.0,982.0,1.0,0.0,Regular Season
1068,2017.0,WildCard,TEN,18.0,Sat,6-Jan,4:35PM,0,Tennessee Titans,Kansas City Chiefs,22.0,397.0,2.0,-2.0,21.0,325.0,0.0,2.0,1.0,535.0,1,10-8-0,-2.2,19.0,0,-0.9,-1.0,-0.3,27.0,0,21.0,AFC South,1488.0,18.0,0.0,0.0,0.25,0.05,0.01,0.003,9.0,7.0,0.0,8.5,7.5,0.22899999999999998,0.556,0.209,0.526,0.259,0.6,-0.006999999999999999,28.0,-0.053,0.183,0.299,0.11,18.0,-0.062,-0.094,-0.021,0.057,0.016,-0.045,17.0,7.5,-0.046,0.16699999999999998,43.0,722.0,2.0,1.0,WildCard
1069,2017.0,WildCard,KC,18.0,Sat,6-Jan,4:35PM,0,Kansas City Chiefs,Tennessee Titans,21.0,325.0,0.0,2.0,22.0,397.0,2.0,-2.0,-1.0,535.0,0,10-7-0,3.1,19.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1615.0,9.0,0.0,0.0,0.75,0.23,0.09,0.04,10.0,6.0,0.0,9.7,6.300000000000001,0.059000000000000004,0.464,0.131,0.463,-0.138,0.467,-0.08900000000000001,16.0,-0.04,0.35200000000000004,0.389,-0.052000000000000005,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,43.0,722.0,2.0,1.0,WildCard
1070,2017.0,7,LV,7.0,Thu,19-Oct,8:25PM,1,Oakland Raiders,Kansas City Chiefs,31.0,505.0,0.0,-0.0,30.0,425.0,0.0,-0.0,1.0,536.0,1,6-10-0,-1.2,18.0,0,1.0,-2.4,0.1,10.0,0,23.0,AFC West,1477.0,-10.0,0.0,-43.8,0.06,0.01,0.003,0.003,2.0,4.0,0.0,5.8,10.2,0.278,0.451,0.423,0.475,-0.14400000000000002,0.381,-0.02,23.0,-0.011000000000000001,0.11900000000000001,0.16899999999999998,0.03,20.0,-0.086,-0.093,0.036000000000000004,0.12,-0.002,-0.085,10.0,7.4,-0.013,0.1,61.0,930.0,0.0,0.0,Regular Season
1071,2017.0,7,KC,7.0,Thu,19-Oct,8:25PM,1,Kansas City Chiefs,Oakland Raiders,30.0,425.0,0.0,-0.0,31.0,505.0,0.0,-0.0,-1.0,536.0,0,10-7-0,3.1,18.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1668.0,-33.0,0.0,0.0,0.95,0.87,0.72,0.18,5.0,1.0,0.0,12.2,3.8000000000000007,0.318,0.5,0.595,0.579,-0.12,0.375,0.272,1.0,0.243,0.32,0.11199999999999999,0.064,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,61.0,930.0,0.0,0.0,Regular Season
1072,2017.0,12,BUF,12.0,Sun,26-Nov,1:00PM,0,Buffalo Bills,Kansas City Chiefs,16.0,268.0,0.0,1.0,10.0,236.0,1.0,-1.0,6.0,537.0,1,9-8-0,-4.4,25.0,0,-3.1,-1.3,0.0,15.0,0,16.0,AFC East,1462.0,-31.0,0.0,-63.9,0.17,0.01,0.003,0.003,5.0,5.0,0.0,7.4,8.6,-0.106,0.373,0.113,0.412,-0.33299999999999996,0.333,-0.08800000000000001,23.0,-0.122,-0.133,0.004,0.049,22.0,-0.107,-0.172,-0.111,0.025,0.029,-0.095,19.0,6.8,-0.03,0.16399999999999998,26.0,504.0,1.0,0.0,Regular Season
1073,2017.0,12,KC,12.0,Sun,26-Nov,1:00PM,0,Kansas City Chiefs,Buffalo Bills,10.0,236.0,1.0,-1.0,16.0,268.0,0.0,1.0,-6.0,537.0,0,10-7-0,3.1,25.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1618.0,-23.0,0.0,0.0,0.94,0.91,0.15,0.06,6.0,4.0,0.0,10.4,5.6,-0.29600000000000004,0.386,-0.23600000000000002,0.452,-0.46299999999999997,0.2,0.09300000000000001,10.0,0.036000000000000004,0.122,0.086,0.057,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,26.0,504.0,1.0,0.0,Regular Season
1074,2017.0,6,PIT,6.0,Sun,15-Oct,4:25PM,0,Pittsburgh Steelers,Kansas City Chiefs,19.0,439.0,1.0,-1.0,13.0,251.0,0.0,1.0,6.0,538.0,1,13-4-0,5.5,6.0,0,5.2,0.1,0.2,29.0,0,9.0,AFC North,1558.0,-55.0,0.0,0.0,0.61,0.5,0.15,0.03,3.0,2.0,0.0,9.1,6.9,0.188,0.532,0.154,0.556,0.215,0.514,0.243,4.0,0.228,0.11800000000000001,-0.154,-0.028999999999999998,4.0,0.259,0.249,0.175,-0.054000000000000006,0.031,0.284,4.0,11.2,-0.022,0.146,32.0,690.0,1.0,0.0,Regular Season
1075,2017.0,6,KC,6.0,Sun,15-Oct,4:25PM,0,Kansas City Chiefs,Pittsburgh Steelers,13.0,251.0,0.0,1.0,19.0,439.0,1.0,-1.0,-6.0,538.0,0,10-7-0,3.1,6.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1701.0,14.0,0.0,0.0,0.97,0.85,0.81,0.24,5.0,0.0,0.0,13.2,2.8000000000000007,-0.156,0.28300000000000003,-0.017,0.325,-0.584,0.154,0.318,1.0,0.257,0.324,0.068,0.063,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,32.0,690.0,1.0,0.0,Regular Season
1076,2017.0,9,KC,9.0,Sun,5-Nov,4:25PM,1,Kansas City Chiefs,Dallas Cowboys,17.0,323.0,1.0,-1.0,28.0,375.0,0.0,1.0,-11.0,539.0,0,10-7-0,3.1,13.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1667.0,9.0,0.0,0.0,0.97,0.95,0.6,0.16,6.0,2.0,0.0,11.8,4.199999999999999,0.053,0.491,0.081,0.537,-0.018000000000000002,0.375,0.152,4.0,0.129,0.20199999999999999,0.11599999999999999,0.066,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,45.0,698.0,1.0,0.0,Regular Season
1077,2017.0,9,DAL,9.0,Sun,5-Nov,4:25PM,1,Dallas Cowboys,Kansas City Chiefs,28.0,375.0,0.0,1.0,17.0,323.0,1.0,-1.0,11.0,539.0,1,9-7-0,2.9,13.0,0,4.0,-1.3,0.3,6.0,0,11.0,NFC East,1585.0,28.0,0.0,0.0,0.41,0.18,0.08,0.03,4.0,3.0,0.0,9,9,0.21899999999999997,0.507,0.405,0.5529999999999999,-0.024,0.448,0.147,9.0,0.15,0.18600000000000003,0.084,0.046,11.0,0.093,0.13,0.066,0.019,0.046,0.085,2.0,9.4,-0.005,0.202,45.0,698.0,1.0,0.0,Regular Season
1078,2017.0,13,NYJ,13.0,Sun,3-Dec,1:00PM,1,New York Jets,Kansas City Chiefs,38.0,488.0,0.0,-0.0,31.0,474.0,0.0,-0.0,7.0,540.0,1,5-11-0,-7.3,30.0,0,-5.4,-1.3,-0.6,14.0,0,22.0,AFC East,1431.0,-19.0,0.0,-63.3,0.003,0.003,0.003,0.003,4.0,7.0,0.0,5.5,10.5,0.228,0.46,0.619,0.6,-0.105,0.34,-0.154,25.0,-0.126,-0.057999999999999996,0.079,-0.016,27.0,-0.192,-0.151,-0.107,0.056,-0.03,-0.192,32.0,4.9,-0.005,0.103,69.0,962.0,0.0,0.0,Regular Season
1079,2017.0,13,KC,13.0,Sun,3-Dec,1:00PM,1,Kansas City Chiefs,New York Jets,31.0,474.0,0.0,-0.0,38.0,488.0,0.0,-0.0,-7.0,540.0,0,10-7-0,3.1,30.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1584.0,-34.0,0.0,0.0,0.79,0.74,0.02,0.03,6.0,5.0,0.0,9.4,6.6,0.46799999999999997,0.478,0.606,0.5,-0.028999999999999998,0.4,0.10099999999999999,10.0,0.012,0.154,0.10800000000000001,0.055999999999999994,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,69.0,962.0,0.0,0.0,Regular Season
1080,2017.0,11,KC,11.0,Sun,19-Nov,1:00PM,1,Kansas City Chiefs,New York Giants,9.0,363.0,3.0,-2.0,12.0,317.0,1.0,2.0,-3.0,541.0,0,10-7-0,3.1,20.0,0,3.5,-1.2,0.8,21.0,0,6.0,AFC West,1641.0,0.0,0.0,0.0,0.97,0.94,0.39,0.1,6.0,3.0,0.0,11.3,4.699999999999999,-0.14400000000000002,0.4,-0.187,0.449,-0.063,0.308,0.11699999999999999,8.0,0.062,0.15,0.1,0.066,10.0,0.109,0.02,0.16399999999999998,0.108,0.053,0.135,5.0,10.0,-0.04,0.157,21.0,680.0,4.0,0.0,Regular Season
1081,2017.0,11,NYG,11.0,Sun,19-Nov,1:00PM,1,New York Giants,Kansas City Chiefs,12.0,317.0,1.0,2.0,9.0,363.0,3.0,-2.0,3.0,541.0,1,3-13-0,-2.6,20.0,0,-3.7,1.4,-0.3,2.0,0,26.0,NFC East,1388.0,-31.0,0.0,-133.2,0.003,0.003,0.003,0.003,1.0,8.0,0.0,3.2,12.8,-0.07,0.406,-0.045,0.436,-0.10099999999999999,0.3670000000000001,-0.225,29.0,-0.225,-0.027999999999999997,0.114,-0.083,31.0,-0.245,-0.217,-0.094,0.076,-0.075,-0.266,8.0,4.1,0.035,0.117,21.0,680.0,4.0,0.0,Regular Season
1082,2017.0,2,TEN,2.0,Sun,17-Sep,1:00PM,0,Tennessee Titans,Jacksonville Jaguars,37.0,390.0,1.0,2.0,16.0,310.0,3.0,-2.0,21.0,542.0,1,10-8-0,-2.2,19.0,0,-0.9,-1.0,-0.3,27.0,0,21.0,AFC South,1436.0,-24.0,0.0,-34.3,0.25,0.21,0.04,0.003,0.0,1.0,0.0,6.8,9.2,0.141,0.5,0.055999999999999994,0.406,0.22,0.588,0.35600000000000004,15.0,0.06,0.4,0.08800000000000001,0.044000000000000004,18.0,-0.062,-0.094,-0.021,0.057,0.016,-0.045,17.0,7.5,-0.046,0.16699999999999998,53.0,700.0,4.0,0.0,Regular Season
1083,2017.0,2,JAX,2.0,Sun,17-Sep,1:00PM,0,Jacksonville Jaguars,Tennessee Titans,16.0,310.0,3.0,-2.0,37.0,390.0,1.0,2.0,-21.0,542.0,0,12-7-0,4.0,19.0,0,0.4,3.6,-0.1,30.0,0,4.0,AFC South,1433.0,51.0,0.0,0.0,0.39,0.33,0.08,0.003,1.0,0.0,0.0,8,8,-0.193,0.424,-0.263,0.429,-0.07,0.417,-0.096,11.0,-0.102,-0.040999999999999995,-0.053,-0.10800000000000001,8.0,0.138,0.128,0.004,-0.159,-0.025,0.212,27.0,9.0,-0.06,0.243,53.0,700.0,4.0,0.0,Regular Season
1084,2017.0,17,JAX,17.0,Sun,31-Dec,4:25PM,1,Jacksonville Jaguars,Tennessee Titans,10.0,229.0,4.0,-3.0,15.0,232.0,1.0,3.0,-5.0,543.0,0,12-7-0,4.0,19.0,0,0.4,3.6,-0.1,30.0,0,4.0,AFC South,1533.0,-38.0,0.0,0.0,0.003,0.003,0.003,0.02,10.0,5.0,0.0,10.5,5.5,-0.292,0.35,-0.409,0.333,-0.11800000000000001,0.375,0.138,7.0,0.128,0.004,-0.159,-0.025,8.0,0.138,0.128,0.004,-0.159,-0.025,0.212,27.0,9.0,-0.06,0.243,25.0,461.0,5.0,0.0,Regular Season
1085,2017.0,17,TEN,17.0,Sun,31-Dec,4:25PM,1,Tennessee Titans,Jacksonville Jaguars,15.0,232.0,1.0,3.0,10.0,229.0,4.0,-3.0,5.0,543.0,1,10-8-0,-2.2,19.0,0,-0.9,-1.0,-0.3,27.0,0,21.0,AFC South,1470.0,-13.0,0.0,-26.8,0.58,0.003,0.003,0.003,8.0,7.0,0.0,8.5,7.5,-0.363,0.344,-0.009000000000000001,0.414,-0.6559999999999999,0.28600000000000003,-0.062,20.0,-0.094,-0.021,0.057,0.016,18.0,-0.062,-0.094,-0.021,0.057,0.016,-0.045,17.0,7.5,-0.046,0.16699999999999998,25.0,461.0,5.0,0.0,Regular Season
1086,2017.0,4,JAX,4.0,Sun,1-Oct,1:00PM,1,Jacksonville Jaguars,New York Jets,20.0,311.0,1.0,1.0,23.0,471.0,2.0,-1.0,-3.0,544.0,0,12-7-0,4.0,30.0,0,0.4,3.6,-0.1,30.0,0,4.0,AFC South,1450.0,54.0,0.0,0.0,0.38,0.25,0.07,0.003,2.0,1.0,0.0,8.4,7.6,-0.11699999999999999,0.429,-0.2,0.341,-0.023,0.528,0.14800000000000002,8.0,0.022000000000000002,0.018000000000000002,-0.16899999999999998,-0.038,8.0,0.138,0.128,0.004,-0.159,-0.025,0.212,27.0,9.0,-0.06,0.243,43.0,782.0,3.0,0.0,Regular Season
1087,2017.0,4,NYJ,4.0,Sun,1-Oct,1:00PM,1,New York Jets,Jacksonville Jaguars,23.0,471.0,2.0,-1.0,20.0,311.0,1.0,1.0,3.0,544.0,1,5-11-0,-7.3,30.0,0,-5.4,-1.3,-0.6,14.0,0,22.0,AFC East,1450.0,30.0,0.0,-65.3,0.11,0.04,0.01,0.003,1.0,2.0,0.0,6.2,9.8,-0.13,0.386,-0.07400000000000001,0.447,-0.196,0.313,-0.17800000000000002,26.0,-0.182,-0.147,0.04,0.008,27.0,-0.192,-0.151,-0.107,0.056,-0.03,-0.192,32.0,4.9,-0.005,0.103,43.0,782.0,3.0,0.0,Regular Season
1088,2017.0,ConfChamp,JAX,20.0,Sun,21-Jan,3:05PM,1,Jacksonville Jaguars,New England Patriots,20.0,374.0,0.0,1.0,24.0,344.0,1.0,-1.0,-4.0,545.0,0,12-7-0,4.0,1.0,0,0.4,3.6,-0.1,30.0,0,4.0,AFC South,1555.0,23.0,0.0,0.0,0.003,0.003,0.19,0.06,12.0,6.0,0.0,10.5,5.5,0.05,0.394,0.179,0.5,-0.11699999999999999,0.258,0.14800000000000002,8.0,0.022000000000000002,0.018000000000000002,-0.16899999999999998,-0.038,8.0,0.138,0.128,0.004,-0.159,-0.025,0.212,27.0,9.0,-0.06,0.243,44.0,718.0,1.0,1.0,Regular Season
1089,2017.0,ConfChamp,NE,20.0,Sun,21-Jan,3:05PM,1,New England Patriots,Jacksonville Jaguars,24.0,344.0,1.0,-1.0,20.0,374.0,0.0,1.0,4.0,545.0,1,15-4-0,8.7,1.0,0,9.7,-1.5,0.5,26.0,0,3.0,AFC East,1745.0,8.0,0.0,0.0,0.003,0.003,0.81,0.44,14.0,3.0,0.0,12.9,3.0999999999999996,0.11199999999999999,0.443,0.21,0.478,-0.18899999999999997,0.333,-0.17800000000000002,26.0,-0.182,-0.147,0.04,0.008,6.0,0.222,0.302,0.279,0.12,0.063,0.244,1.0,10.8,-0.043,0.111,44.0,718.0,1.0,1.0,Regular Season
1090,2017.0,6,LA,6.0,Sun,15-Oct,4:05PM,0,St. Louis Rams,Jacksonville Jaguars,27.0,249.0,1.0,-0.0,17.0,389.0,1.0,-0.0,10.0,546.0,1,11-6-0,3.9,10.0,0,2.5,1.1,0.3,17.0,0,5.0,NFC West,1442.0,-17.0,0.0,0.0,0.22,0.14,0.03,0.003,3.0,2.0,0.0,7.6,8.4,-0.192,0.464,-0.326,0.34600000000000003,-0.076,0.5670000000000001,0.21600000000000003,7.0,0.179,0.057,-0.098,0.06,3.0,0.276,0.272,0.113,-0.095,0.068,0.263,30.0,11.3,0.003,0.267,44.0,638.0,2.0,0.0,Regular Season
